#node	date	numeric date
hCoV-19/Italy/SIC-CQRC-21015988/2021|EPI_ISL_1678003|2021-03-01	2021-03-01	2021.163014
NODE_0000173	2021-03-01	2021.163014
hCoV-19/Italy/SIC-CQRC-21015987/2021|EPI_ISL_1678002|2021-03-01	2021-03-01	2021.163014
NODE_0000281	2021-03-05	2021.174327
hCoV-19/Italy/SIC-CQRC-21034048/2021|EPI_ISL_1804970|2021-04-14	2021-04-14	2021.283562
NODE_0000282	2021-03-06	2021.176712
hCoV-19/Italy/SIC-CQRC-21016092/2021|EPI_ISL_1678009|2021-03-06	2021-03-06	2021.176712
NODE_0000283	2021-03-08	2021.182192
hCoV-19/Italy/SIC-CQRC-21016096/2021|EPI_ISL_1678010|2021-03-08	2021-03-08	2021.182192
NODE_0000286	2021-03-13	2021.195890
hCoV-19/Italy/SIC-CQRC-21021948/2021|EPI_ISL_1678021|2021-03-13	2021-03-13	2021.195890
NODE_0000287	2021-03-18	2021.209589
hCoV-19/Italy/SIC-CQRC-21022107/2021|EPI_ISL_1678022|2021-03-18	2021-03-18	2021.209589
NODE_0000288	2021-03-19	2021.212329
hCoV-19/Italy/SIC-CQRC-21022114/2021|EPI_ISL_2092872|2021-03-19	2021-03-19	2021.212329
hCoV-19/Italy/SIC-CQRC-21022118/2021|EPI_ISL_1678023|2021-03-19	2021-03-19	2021.212329
NODE_0000182	2020-12-03	2020.921040
NODE_0000289	2020-12-24	2020.979350
NODE_0000309	2021-01-08	2021.021390
hCoV-19/USA/OH-UHTL-758/2021|EPI_ISL_2193399|2021-05-12	2021-05-12	2021.360274
hCoV-19/Indonesia/KR-NIHRD-WGS01190/2021|EPI_ISL_1534691|2021-01-20	2021-01-20	2021.053425
hCoV-19/USA/OH-UHTL-757/2021|EPI_ISL_2193398|2021-05-08	2021-05-08	2021.349315
NODE_0000312	2021-02-07	2021.102108
hCoV-19/France/HDF-P339-21135M0288/2021|EPI_ISL_1671823|2021-03-31	2021-03-31	2021.245205
NODE_0000313	2021-02-16	2021.128031
NODE_0000314	2021-03-24	2021.226027
hCoV-19/USA/PA-VSP1460/2021|EPI_ISL_2003808|2021-03-24	2021-03-24	2021.226027
hCoV-19/USA/PA-VSP1481/2021|EPI_ISL_2003825|2021-03-27	2021-03-27	2021.234247
NODE_0000315	2021-03-16	2021.204110
hCoV-19/Ghana/NMIMR-TRA-21-13715/2021|EPI_ISL_2001071|2021-03-16	2021-03-16	2021.204110
hCoV-19/Ghana/NMIMR-NTRA-21-37127/2021|EPI_ISL_2001073|2021-03-16	2021-03-16	2021.204110
NODE_0000296	2021-01-05	2021.011703
NODE_0000323	2021-04-20	2021.300886
NODE_0000325	2021-04-28	2021.321918
hCoV-19/Spain/PV-HUB-52238948/2021|EPI_ISL_2164238|2021-04-28	2021-04-28	2021.321918
hCoV-19/Spain/PV-HUB-52238949/2021|EPI_ISL_2164421|2021-04-28	2021-04-28	2021.321918
NODE_0000301	2021-05-04	2021.338356
hCoV-19/Spain/PV-HUB-59072720/2021|EPI_ISL_2225611|2021-05-08	2021-05-08	2021.349315
hCoV-19/Spain/PV-HUB-59057581/2021|EPI_ISL_2225610|2021-05-04	2021-05-04	2021.338356
NODE_0000302	2021-01-17	2021.045091
hCoV-19/Italy/SIC-AOUP-UNIPA_60566/2021|EPI_ISL_1241860|2021-03-04	2021-03-04	2021.171233
NODE_0000305	2021-01-21	2021.057174
hCoV-19/USA/NY-PRL-2021_02_25_00G05/2021|EPI_ISL_1098548|2021-02-22	2021-02-22	2021.143836
NODE_0000306	2021-01-21	2021.057174
hCoV-19/Togo/NMIMR-TG-TGS-060-21/2021|EPI_ISL_2151344|2021-02-25	2021-02-25	2021.152055
NODE_0000310	2021-01-21	2021.057174
hCoV-19/Germany/RP-USAFSAM-S0750/2021|EPI_ISL_1091671|2021-02-04	2021-02-04	2021.094521
NODE_0000311	2021-01-23	2021.060638
hCoV-19/Spain/PV-HUB-59042602/2021|EPI_ISL_1382117|2021-03-13	2021-03-13	2021.195890
hCoV-19/Italy/SIC-CQRC-21016029/2021|EPI_ISL_2092866|2021-03-04	2021-03-04	2021.171233
NODE_0000275	2020-12-18	2020.963080
NODE_0000276	2021-01-25	2021.067395
NODE_0000277	2021-02-14	2021.123106
hCoV-19/Italy/SIC-CQRC-21016066/2021|EPI_ISL_2092867|2021-03-04	2021-03-04	2021.171233
NODE_0000206	2021-02-17	2021.129171
hCoV-19/Italy/SIC-CQRC-21016067/2021|EPI_ISL_2092868|2021-03-04	2021-03-04	2021.171233
NODE_0000316	2021-03-04	2021.171233
hCoV-19/Italy/SIC-CQRC-21016068/2021|EPI_ISL_2092869|2021-03-04	2021-03-04	2021.171233
hCoV-19/Italy/SIC-CQRC-21016030/2021|EPI_ISL_1678006|2021-03-04	2021-03-04	2021.171233
NODE_0000280	2021-04-09	2021.268510
hCoV-19/Germany/BE-RKI-I-102408/2021|EPI_ISL_1847734|2021-04-16	2021-04-16	2021.289041
NODE_0000318	2021-04-19	2021.297580
hCoV-19/Germany/BE-RKI-I-153505/2021|EPI_ISL_2264731|2021-05-13	2021-05-13	2021.363014
NODE_0000319	2021-04-20	2021.300000
hCoV-19/Germany/BE-RKI-I-104275/2021|EPI_ISL_1848801|2021-04-20	2021-04-20	2021.300000
NODE_0000320	2021-05-03	2021.335616
hCoV-19/Germany/BE-RKI-I-144640/2021|EPI_ISL_2128961|2021-05-07	2021-05-07	2021.346575
hCoV-19/Germany/BE-RKI-I-136971/2021|EPI_ISL_2120327|2021-05-03	2021-05-03	2021.335616
NODE_0000284	2021-01-14	2021.037303
NODE_0000285	2021-02-27	2021.157623
hCoV-19/Italy/SIC-CQRC-20A-21010303/2021|EPI_ISL_1312063|2021-03-18	2021-03-18	2021.209589
hCoV-19/Italy/SIC-CQRC-21016127/2021|EPI_ISL_2092871|2021-03-09	2021-03-09	2021.184932
NODE_0000258	2021-03-05	2021.173973
hCoV-19/Italy/SIC-CQRC-21016076/2021|EPI_ISL_2092870|2021-03-05	2021-03-05	2021.173973
NODE_0000324	2021-03-09	2021.184932
hCoV-19/Italy/SIC-CQRC-21016128/2021|EPI_ISL_1678014|2021-03-09	2021-03-09	2021.184932
NODE_0000326	2021-03-12	2021.193151
hCoV-19/Italy/SIC-CQRC-21021935/2021|EPI_ISL_1678020|2021-03-12	2021-03-12	2021.193151
hCoV-19/Italy/SIC-CQRC-20A-21010294/2021|EPI_ISL_1311973|2021-03-18	2021-03-18	2021.209589
NODE_0000290	2021-01-22	2021.058310
hCoV-19/Germany/un-RKI-I-089922/2021|EPI_ISL_1725205|2021-04-12	2021-04-12	2021.278082
NODE_0000291	2021-01-28	2021.075012
hCoV-19/Turkey/HSGM-858/2021|EPI_ISL_1534477|2021-03-29	2021-03-29	2021.239726
NODE_0000293	2021-02-21	2021.140598
hCoV-19/Turkey/HSGM-6531/2021|EPI_ISL_1278200|2021-02-26	2021-02-26	2021.154795
hCoV-19/Turkey/HSGM-6535/2021|EPI_ISL_1278201|2021-02-26	2021-02-26	2021.154795
NODE_0000294	2021-02-06	2021.098667
hCoV-19/Belgium/Aalst-OLVZ-8068408/2021|EPI_ISL_1921894|2021-04-14	2021-04-14	2021.283562
NODE_0000295	2021-02-17	2021.129067
hCoV-19/Turkey/HSGM-9222/2021|EPI_ISL_1358360|2021-03-08	2021-03-08	2021.182192
hCoV-19/Turkey/HSGM-9227/2021|EPI_ISL_1358361|2021-03-08	2021-03-08	2021.182192
NODE_0000297	2021-02-20	2021.139171
hCoV-19/Germany/un-RKI-I-061773/2021|EPI_ISL_1567223|2021-03-30	2021-03-30	2021.242466
hCoV-19/Turkey/HSGM-B2202/2021|EPI_ISL_2202387|2021-03-30	2021-03-30	2021.242466
NODE_0000956	2020-11-06	2020.849063
hCoV-19/Denmark/DCGC-37140/2021|EPI_ISL_928281|2021-01-11	2021-01-11	2021.028767
NODE_0000957	2020-11-25	2020.900503
hCoV-19/Nigeria/CV1062/2021|EPI_ISL_1715413|2021-01-08	2021-01-08	2021.020548
hCoV-19/Nigeria/CV875/2021|EPI_ISL_1235664|2021-01-28	2021-01-28	2021.075342
NODE_0000996	2021-01-08	2021.020548
hCoV-19/Nigeria/CV1060/2021|EPI_ISL_1715412|2021-01-08	2021-01-08	2021.020548
hCoV-19/Nigeria/CV942/2021|EPI_ISL_1715374|2021-01-08	2021-01-08	2021.020548
NODE_0001009	2020-12-12	2020.945611
hCoV-19/Italy/LAZ-INMI-260/2021|EPI_ISL_1079998|2021-02-14	2021-02-14	2021.121918
NODE_0001010	2021-01-13	2021.034247
hCoV-19/Nigeria/CV959/2021|EPI_ISL_1715384|2021-01-13	2021-01-13	2021.034247
hCoV-19/Nigeria/CV1046/2021|EPI_ISL_1715403|2021-01-13	2021-01-13	2021.034247
NODE_0000988	2020-12-09	2020.937872
hCoV-19/Nigeria/CV913/2021|EPI_ISL_1242023|2021-01-13	2021-01-13	2021.034247
NODE_0000989	2020-12-21	2020.970465
hCoV-19/Turkey/HSGM-5978/2021|EPI_ISL_1225807|2021-02-24	2021-02-24	2021.149315
hCoV-19/India/ILSGS00700/2021|EPI_ISL_1663334|2021-03-26	2021-03-26	2021.231507
NODE_0000990	2021-03-05	2021.173973
hCoV-19/Belgium/rega-4678/2021|EPI_ISL_1382598|2021-03-05	2021-03-05	2021.173973
hCoV-19/Belgium/rega-4679/2021|EPI_ISL_1382599|2021-03-05	2021-03-05	2021.173973
NODE_0000993	2021-01-03	2021.006849
hCoV-19/Nigeria/CV1055/2021|EPI_ISL_1715410|2021-01-12	2021-01-12	2021.031507
hCoV-19/Nigeria/CV925/2021|EPI_ISL_1715364|2021-01-03	2021-01-03	2021.006849
NODE_0000292	2020-12-08	2020.935110
hCoV-19/Nigeria/CV946/2021|EPI_ISL_1715376|2021-01-08	2021-01-08	2021.020548
NODE_0000298	2020-12-08	2020.935390
NODE_0001127	2020-12-24	2020.979472
hCoV-19/Nigeria/CV954/2021|EPI_ISL_1715381|2021-01-13	2021-01-13	2021.034247
hCoV-19/USA/WV-WVU-WV090292/2021|EPI_ISL_1528594|2021-03-16	2021-03-16	2021.204110
hCoV-19/USA/WV-WVU-WV090487/2021|EPI_ISL_1528749|2021-03-22	2021-03-22	2021.220548
NODE_0001130	2021-01-05	2021.012332
hCoV-19/USA/DC-DFS-PHL-0257/2021|EPI_ISL_1295637|2021-01-12	2021-01-12	2021.031507
NODE_0001139	2021-03-20	2021.214353
hCoV-19/USA/WV-WVU-WV119899/2021|EPI_ISL_2204776|2021-05-07	2021-05-07	2021.346575
hCoV-19/USA/WV-WVU-WV119492/2021|EPI_ISL_2196170|2021-04-23	2021-04-23	2021.308219
NODE_0000317	2021-01-09	2021.022018
NODE_0001131	2021-02-09	2021.107944
hCoV-19/USA/MD-MDH-1619/2021|EPI_ISL_1575151|2021-03-26	2021-03-26	2021.231507
NODE_0001132	2021-03-28	2021.238338
NODE_0000366	2021-04-19	2021.297735
hCoV-19/USA/WV-WVU-WV119879/2021|EPI_ISL_2204842|2021-05-10	2021-05-10	2021.354795
hCoV-19/USA/WV-WVU-WV119693/2021|EPI_ISL_2204735|2021-05-05	2021-05-05	2021.341096
NODE_0001134	2021-03-28	2021.238338
hCoV-19/USA/WV-WVU-WV119155/2021|EPI_ISL_2196070|2021-04-28	2021-04-28	2021.321918
NODE_0001135	2021-04-06	2021.262644
hCoV-19/USA/WV-WVU-WV118776/2021|EPI_ISL_2195785|2021-04-18	2021-04-18	2021.294521
NODE_0000329	2021-04-17	2021.292100
hCoV-19/USA/WV-WVU-WV119148/2021|EPI_ISL_2196064|2021-04-28	2021-04-28	2021.321918
NODE_0000369	2021-04-18	2021.294521
hCoV-19/USA/WV-WVU-WV118779/2021|EPI_ISL_2195787|2021-04-18	2021-04-18	2021.294521
hCoV-19/USA/WV-WVU-WV118777/2021|EPI_ISL_2195786|2021-04-18	2021-04-18	2021.294521
NODE_0000371	2021-02-08	2021.106455
NODE_0000372	2021-03-03	2021.168862
hCoV-19/USA/NY-PRL-2021_0405_01L16/2021|EPI_ISL_1542264|2021-04-02	2021-04-02	2021.250685
NODE_0000374	2021-03-04	2021.171233
hCoV-19/USA/MD-HP03056/2021|EPI_ISL_1405588|2021-03-04	2021-03-04	2021.171233
NODE_0000376	2021-03-22	2021.220548
hCoV-19/USA/NY-PRL-2021_0413_00L19/2021|EPI_ISL_1636298|2021-04-12	2021-04-12	2021.278082
hCoV-19/USA/MD-HP03588/2021|EPI_ISL_1973339|2021-03-22	2021-03-22	2021.220548
NODE_0001145	2021-02-24	2021.148495
hCoV-19/USA/NY-PRL-2021_03_25_00F10/2021|EPI_ISL_1385646|2021-03-24	2021-03-24	2021.226027
hCoV-19/USA/MD-CDC-LC0033137/2021|EPI_ISL_1695005|2021-03-18	2021-03-18	2021.209589
NODE_0000380	2021-02-27	2021.156349
hCoV-19/USA/NY-PRL-2021_0405_00P09/2021|EPI_ISL_1543103|2021-03-31	2021-03-31	2021.245205
NODE_0000384	2021-02-28	2021.159094
NODE_0001150	2021-04-16	2021.289041
hCoV-19/USA/MA-CDC-LC0047615/2021|EPI_ISL_1818077|2021-04-16	2021-04-16	2021.289041
hCoV-19/USA/MA-CDC-LC0049846/2021|EPI_ISL_1990051|2021-04-19	2021-04-19	2021.297260
NODE_0001149	2021-03-21	2021.217882
hCoV-19/USA/KY-CDC-LC0046239/2021|EPI_ISL_1818075|2021-04-09	2021-04-09	2021.269863
hCoV-19/USA/KY-CDC-LC0051468/2021|EPI_ISL_1942240|2021-04-24	2021-04-24	2021.310959
NODE_0001152	2021-02-18	2021.132877
hCoV-19/Norway/4470/2021|EPI_ISL_1820780|2021-02-18	2021-02-18	2021.132877
hCoV-19/Norway/5593/2021|EPI_ISL_1314416|2021-03-07	2021-03-07	2021.179452
NODE_0000388	2021-02-18	2021.132973
hCoV-19/Norway/7781/2021|EPI_ISL_1797793|2021-03-21	2021-03-21	2021.217808
NODE_0000390	2021-02-18	2021.132973
NODE_0001179	2021-03-06	2021.176712
hCoV-19/Norway/5749/2021|EPI_ISL_1579180|2021-03-06	2021-03-06	2021.176712
hCoV-19/Norway/7618/2021|EPI_ISL_1820786|2021-03-21	2021-03-21	2021.217808
NODE_0000392	2021-03-07	2021.178510
hCoV-19/Norway/7615/2021|EPI_ISL_1820785|2021-03-22	2021-03-22	2021.220548
NODE_0000393	2021-03-08	2021.182998
hCoV-19/Norway/09738/2021|EPI_ISL_2138808|2021-04-08	2021-04-08	2021.267123
NODE_0000394	2021-03-10	2021.186729
hCoV-19/Norway/08480/2021|EPI_ISL_1820309|2021-03-25	2021-03-25	2021.228767
NODE_0000395	2021-03-12	2021.192185
hCoV-19/Norway/08366/2021|EPI_ISL_1820307|2021-03-27	2021-03-27	2021.234247
NODE_0000396	2021-03-14	2021.198950
NODE_0000399	2021-03-15	2021.201370
hCoV-19/Norway/6713/2021|EPI_ISL_1547594|2021-03-15	2021-03-15	2021.201370
NODE_0000400	2021-03-18	2021.209908
NODE_0000401	2021-03-19	2021.212329
hCoV-19/Norway/7327/2021|EPI_ISL_1797778|2021-03-19	2021-03-19	2021.212329
hCoV-19/Norway/7116/2021|EPI_ISL_1547666|2021-03-19	2021-03-19	2021.212329
NODE_0000405	2021-03-19	2021.212329
hCoV-19/Norway/7334/2021|EPI_ISL_1820783|2021-03-19	2021-03-19	2021.212329
hCoV-19/Norway/7326/2021|EPI_ISL_1579184|2021-03-19	2021-03-19	2021.212329
NODE_0000406	2021-03-17	2021.207204
NODE_0000407	2021-03-20	2021.215388
NODE_0000408	2021-03-21	2021.217808
hCoV-19/Norway/7620/2021|EPI_ISL_1820787|2021-03-21	2021-03-21	2021.217808
hCoV-19/Norway/7626/2021|EPI_ISL_1820788|2021-03-21	2021-03-21	2021.217808
NODE_0000411	2021-03-21	2021.217808
hCoV-19/Norway/7623/2021|EPI_ISL_1579185|2021-03-21	2021-03-21	2021.217808
hCoV-19/Norway/7734/2021|EPI_ISL_1820789|2021-03-22	2021-03-22	2021.220548
NODE_0000414	2021-03-18	2021.209589
hCoV-19/Norway/7115/2021|EPI_ISL_1547665|2021-03-18	2021-03-18	2021.209589
NODE_0000417	2021-03-20	2021.215068
hCoV-19/Norway/7331/2021|EPI_ISL_1797781|2021-03-20	2021-03-20	2021.215068
NODE_0000420	2021-03-25	2021.228767
hCoV-19/Norway/08479/2021|EPI_ISL_1820308|2021-03-25	2021-03-25	2021.228767
NODE_0000422	2021-03-26	2021.231507
hCoV-19/Norway/08441/2021|EPI_ISL_1989264|2021-03-26	2021-03-26	2021.231507
hCoV-19/Norway/08720/2021|EPI_ISL_1820310|2021-03-27	2021-03-27	2021.234247
NODE_0000423	2021-02-18	2021.132973
NODE_0001173	2021-03-03	2021.168287
hCoV-19/Norway/6939/2021|EPI_ISL_1547651|2021-03-17	2021-03-17	2021.206849
NODE_0000363	2021-03-09	2021.183989
hCoV-19/Norway/7922/2021|EPI_ISL_1820306|2021-03-24	2021-03-24	2021.226027
NODE_0000425	2021-03-11	2021.190411
hCoV-19/Norway/6336/2021|EPI_ISL_1547539|2021-03-11	2021-03-11	2021.190411
NODE_0000426	2021-03-15	2021.201370
hCoV-19/Norway/6650/2021|EPI_ISL_1579182|2021-03-15	2021-03-15	2021.201370
hCoV-19/Norway/6921/2021|EPI_ISL_1820781|2021-03-16	2021-03-16	2021.204110
NODE_0000427	2021-02-24	2021.148369
hCoV-19/Norway/6319/2021|EPI_ISL_1547530|2021-03-11	2021-03-11	2021.190411
NODE_0000431	2021-02-27	2021.158606
hCoV-19/Norway/7236/2021|EPI_ISL_1797760|2021-03-17	2021-03-17	2021.206849
NODE_0000433	2021-02-28	2021.160907
NODE_0000434	2021-03-08	2021.182114
hCoV-19/Norway/7826/2021|EPI_ISL_1820790|2021-03-24	2021-03-24	2021.226027
NODE_0000435	2021-03-08	2021.182114
hCoV-19/Norway/09289/2021|EPI_ISL_2001527|2021-04-06	2021-04-06	2021.261644
hCoV-19/Norway/09296/2021|EPI_ISL_1820315|2021-04-06	2021-04-06	2021.261644
NODE_0000436	2021-03-01	2021.163350
NODE_0000437	2021-03-04	2021.171552
hCoV-19/Norway/5754/2021|EPI_ISL_1579179|2021-03-06	2021-03-06	2021.176712
NODE_0000438	2021-03-05	2021.173973
hCoV-19/Norway/5565/2021|EPI_ISL_1490320|2021-03-05	2021-03-05	2021.173973
hCoV-19/Norway/5562/2021|EPI_ISL_1490315|2021-03-05	2021-03-05	2021.173973
NODE_0000439	2021-03-02	2021.165753
hCoV-19/Norway/5420/2021|EPI_ISL_1490431|2021-03-02	2021-03-02	2021.165753
NODE_0000440	2021-03-06	2021.177032
NODE_0000441	2021-03-07	2021.179452
hCoV-19/Norway/5783/2021|EPI_ISL_1490503|2021-03-07	2021-03-07	2021.179452
hCoV-19/Norway/5675/2021|EPI_ISL_1314457|2021-03-07	2021-03-07	2021.179452
NODE_0000442	2021-03-07	2021.179452
hCoV-19/Norway/5591/2021|EPI_ISL_1314414|2021-03-07	2021-03-07	2021.179452
NODE_0000444	2021-03-14	2021.198950
NODE_0000445	2021-03-15	2021.201370
hCoV-19/Norway/6719/2021|EPI_ISL_1547596|2021-03-15	2021-03-15	2021.201370
hCoV-19/Norway/6840/2021|EPI_ISL_1547633|2021-03-15	2021-03-15	2021.201370
NODE_0000446	2021-03-15	2021.201370
hCoV-19/Norway/6845/2021|EPI_ISL_1547635|2021-03-15	2021-03-15	2021.201370
NODE_0000450	2021-03-17	2021.206849
hCoV-19/Norway/7297/2021|EPI_ISL_1820782|2021-03-17	2021-03-17	2021.206849
NODE_0000452	2021-03-20	2021.215068
hCoV-19/Norway/7153/2021|EPI_ISL_1547694|2021-03-20	2021-03-20	2021.215068
NODE_0000453	2021-03-22	2021.220548
hCoV-19/Norway/7539/2021|EPI_ISL_1820784|2021-03-22	2021-03-22	2021.220548
hCoV-19/Norway/09239/2021|EPI_ISL_1820314|2021-04-07	2021-04-07	2021.264384
NODE_0000386	2020-12-11	2020.944244
NODE_0001000	2021-01-13	2021.034247
hCoV-19/Nigeria/CV958/2021|EPI_ISL_1715383|2021-01-13	2021-01-13	2021.034247
hCoV-19/Nigeria/CV1045/2021|EPI_ISL_1715402|2021-01-13	2021-01-13	2021.034247
NODE_0000424	2020-12-16	2020.957284
NODE_0000958	2021-01-02	2021.003004
hCoV-19/France/HDF-P330-21134M1837/2021|EPI_ISL_1671819|2021-04-01	2021-04-01	2021.247945
NODE_0000961	2021-04-16	2021.289041
hCoV-19/Singapore/622/2021|EPI_ISL_1704844|2021-04-16	2021-04-16	2021.289041
NODE_0000345	2021-04-24	2021.310959
hCoV-19/Singapore/752/2021|EPI_ISL_1914646|2021-04-27	2021-04-27	2021.319178
hCoV-19/Singapore/693/2021|EPI_ISL_1914650|2021-04-24	2021-04-24	2021.310959
NODE_0000963	2021-01-26	2021.069075
hCoV-19/India/ILSGS00918/2021|EPI_ISL_1663494|2021-04-02	2021-04-02	2021.250685
NODE_0000964	2021-02-28	2021.160121
hCoV-19/India/TG-CCMB-BK627/2021|EPI_ISL_1838786|2021-03-24	2021-03-24	2021.226027
NODE_0000965	2021-03-18	2021.209589
hCoV-19/India/TG-CCMB-CIA0857/2021|EPI_ISL_2157029|2021-03-18	2021-03-18	2021.209589
hCoV-19/India/TG-CCMB-BN885/2021|EPI_ISL_1838848|2021-04-06	2021-04-06	2021.261644
NODE_0000966	2021-01-26	2021.069284
hCoV-19/Germany/NW-RKI-I-038949/2021|EPI_ISL_1285310|2021-03-04	2021-03-04	2021.171233
hCoV-19/Germany/NW-RKI-I-031693/2021|EPI_ISL_1215767|2021-02-17	2021-02-17	2021.130137
NODE_0000967	--	--
hCoV-19/Germany/BY-RKI-I-074298/2021|EPI_ISL_1640628|2021-03-07	--	--
hCoV-19/Germany/BY-RKI-I-101273/2021|EPI_ISL_1846811|2021-03-13	--	--
NODE_0000971	2021-02-08	2021.106830
hCoV-19/Germany/NW-RKI-I-037769/2021|EPI_ISL_1283775|2021-03-02	2021-03-02	2021.165753
hCoV-19/Germany/NW-RKI-I-025365/2021|EPI_ISL_1155539|2021-02-16	2021-02-16	2021.127397
hCoV-19/Germany/NW-RKI-I-037312/2021|EPI_ISL_1283160|2021-03-01	2021-03-01	2021.163014
NODE_0000973	2021-02-22	2021.144667
hCoV-19/Germany/NW-RKI-I-044151/2021|EPI_ISL_1351339|2021-03-03	2021-03-03	2021.168493
hCoV-19/Germany/NW-RKI-I-059228/2021|EPI_ISL_1563882|2021-03-17	2021-03-17	2021.206849
NODE_0000353	2021-03-04	2021.170287
hCoV-19/Germany/NW-RKI-I-074357/2021|EPI_ISL_1640675|2021-03-19	2021-03-19	2021.212329
NODE_0000355	2021-03-08	2021.182192
hCoV-19/Germany/NW-RKI-I-047094/2021|EPI_ISL_1354519|2021-03-08	2021-03-08	2021.182192
NODE_0000357	2021-03-15	2021.201370
hCoV-19/Germany/NW-RKI-I-046032/2021|EPI_ISL_1353456|2021-03-15	2021-03-15	2021.201370
NODE_0000360	2021-03-16	2021.204110
hCoV-19/Germany/NW-RKI-I-055898/2021|EPI_ISL_1439506|2021-03-22	2021-03-22	2021.220548
hCoV-19/Germany/NW-RKI-I-057199/2021|EPI_ISL_1440903|2021-03-16	2021-03-16	2021.204110
NODE_0000454	2020-12-22	2020.973003
hCoV-19/Australia/QLD1500/2021|EPI_ISL_1300532|2021-01-06	2021-01-06	2021.015068
NODE_0000455	2020-12-24	2020.979832
hCoV-19/Brazil/BA-LACEN-125/2021|EPI_ISL_1583653|2021-02-15	2021-02-15	2021.124658
NODE_0000456	2020-12-25	2020.982880
NODE_0000985	2021-01-30	2021.081225
hCoV-19/Ireland/D-NVRL-21IRL23073/2021|EPI_ISL_1180280|2021-02-08	2021-02-08	2021.105479
NODE_0000986	2021-02-07	2021.103975
hCoV-19/Ireland/D-NVRL-21IRL29490/2021|EPI_ISL_1118872|2021-02-14	2021-02-14	2021.121918
hCoV-19/Ireland/D-NVRL-21IRL55304/2021|EPI_ISL_1252895|2021-03-01	2021-03-01	2021.163014
hCoV-19/Ireland/D-NVRL-21IRL52805/2021|EPI_ISL_1252896|2021-02-27	2021-02-27	2021.157534
NODE_0000461	2020-12-26	2020.985814
NODE_0001042	2021-04-08	2021.265779
NODE_0001043	2021-04-16	2021.289856
hCoV-19/Switzerland/GE-HUG-33950566/2021|EPI_ISL_1963287|2021-04-22	2021-04-22	2021.305479
hCoV-19/Switzerland/GE-HUG-33987945/2021|EPI_ISL_1963288|2021-04-19	2021-04-19	2021.297260
NODE_0000464	2021-04-28	2021.321918
hCoV-19/Switzerland/GE-HUG-34009015/2021|EPI_ISL_1963289|2021-04-28	2021-04-28	2021.321918
NODE_0000465	2021-04-30	2021.327397
hCoV-19/Switzerland/GE-HUG-34058512/2021|EPI_ISL_2104621|2021-05-03	2021-05-03	2021.335616
hCoV-19/Switzerland/GE-HUG-34069427/2021|EPI_ISL_2104664|2021-04-30	2021-04-30	2021.327397
NODE_0000466	2020-12-27	2020.988524
NODE_0001005	2021-03-21	2021.217989
hCoV-19/USA/WV-WVU-WV091027/2021|EPI_ISL_1624981|2021-03-30	2021-03-30	2021.242466
NODE_0000468	2021-03-29	2021.239726
hCoV-19/USA/WV-WVU-WV090931/2021|EPI_ISL_1529049|2021-03-29	2021-03-29	2021.239726
hCoV-19/USA/WV-WVU-WV090911/2021|EPI_ISL_1529030|2021-03-29	2021-03-29	2021.239726
NODE_0000469	2020-12-27	2020.988524
NODE_0001046	2020-12-27	2020.988524
NODE_0000474	2021-01-15	2021.039726
hCoV-19/Finland/HEL-11-69/2021|EPI_ISL_1279137|2021-01-15	2021-01-15	2021.039726
NODE_0001048	2021-03-08	2021.182192
hCoV-19/USA/WV-WVU-WV090105/2021|EPI_ISL_1423215|2021-03-08	2021-03-08	2021.182192
hCoV-19/USA/WV-WVU-WV090107/2021|EPI_ISL_1423217|2021-03-09	2021-03-09	2021.184932
NODE_0001050	2021-04-06	2021.261644
hCoV-19/USA/WV-WVU-WV118889/2021|EPI_ISL_2195868|2021-04-20	2021-04-20	2021.300000
hCoV-19/USA/WV-WVU-WV064770/2021|EPI_ISL_1624878|2021-04-06	2021-04-06	2021.261644
NODE_0001051	2021-04-15	2021.285738
hCoV-19/USA/WV-WVU-WV118797/2021|EPI_ISL_2195803|2021-04-17	2021-04-17	2021.291781
hCoV-19/USA/VA-CDC-LC0053647/2021|EPI_ISL_2253208|2021-04-26	2021-04-26	2021.316438
NODE_0000478	2021-04-18	2021.294521
hCoV-19/USA/WV-WVU-WV118785/2021|EPI_ISL_2195792|2021-04-19	2021-04-19	2021.297260
hCoV-19/USA/WV-WVU-WV118798/2021|EPI_ISL_2195804|2021-04-18	2021-04-18	2021.294521
NODE_0001055	2021-01-21	2021.057371
hCoV-19/USA/MD-CDC-ASC210017455/2021|EPI_ISL_2244496|2021-03-23	2021-03-23	2021.223288
NODE_0001056	2021-01-30	2021.081486
NODE_0001057	2021-02-14	2021.122120
NODE_0001059	2021-02-22	2021.143561
hCoV-19/USA/WV-WVU-WV091005/2021|EPI_ISL_1624963|2021-03-31	2021-03-31	2021.245205
hCoV-19/USA/WV-WVU-WV090102/2021|EPI_ISL_1423213|2021-03-08	2021-03-08	2021.182192
NODE_0000483	2021-03-23	2021.222349
hCoV-19/USA/WV-WVU-WV064777/2021|EPI_ISL_1624884|2021-04-07	2021-04-07	2021.264384
hCoV-19/USA/WV-WVU-WV090954/2021|EPI_ISL_1529069|2021-03-28	2021-03-28	2021.236986
NODE_0001062	2021-02-11	2021.112697
NODE_0001063	2021-02-22	2021.144923
hCoV-19/USA/WV-WVU-WV090077/2021|EPI_ISL_1423120|2021-03-01	2021-03-01	2021.163014
